user_id,followers,following,posts,likes_received,comments_received,mentions,shares,account_age_days,region,engagement_rate,degree_centrality,betweenness_centrality,influence_score
U08791,306215,1965,1397,3597564,153792,1688,1079,4025,West,1425.96,0.276,0.309,33.2
U08792,90212,551,2083,2640102,183765,606,32181,3077,West,3945.03,0.423,0.154,17.9
U08793,220930,4213,1594,3022196,82245,9248,25560,1627,East,1554.07,0.285,0.043,22.0
U08794,378270,3971,2913,3328905,66455,3962,2907,4982,West,967.87,0.335,0.193,37.0
U08795,166833,6084,4269,4777714,161006,7952,16896,1695,West,3346.29,0.548,0.064,24.0
U08796,78547,9003,2729,3169627,143792,2332,6750,3441,East,4950.59,0.571,0.313,23.2
U08797,423882,7018,1659,674706,54810,7008,45175,918,East,223.82,0.566,0.321,47.4
U08798,389162,8051,2839,2002121,60903,9255,37111,4698,West,592.72,0.508,0.364,44.7
U08799,340221,5785,3102,849388,158055,7633,24664,1080,North,481.94,0.538,0.305,40.7
U08800,399014,9274,4481,3790831,113907,2944,4353,2170,Central,1092.78,0.359,0.196,39.0
U08801,389420,9396,4737,4985961,181338,6012,42495,3004,Central,1513.18,0.72,0.258,46.8
U08802,373313,1536,1387,3857081,126100,8314,17744,2618,East,1202.09,0.584,0.405,45.9
U08803,254739,6396,4591,1229662,196164,8552,29193,2920,Central,867.74,0.446,0.053,27.8
U08804,9760,5064,4084,3481655,65476,2994,36005,3877,West,39023.0,0.675,0.505,24.7
U08805,298559,9720,640,105611,155341,2286,19825,4127,East,295.52,0.347,0.414,36.1
U08806,136602,5851,2790,1360773,38024,4334,48610,1716,East,1135.33,0.474,0.096,21.0
U08807,386661,169,761,1516574,140802,2505,11485,3162,West,574.3,0.629,0.161,42.9
U08808,234195,2107,2452,2346981,83509,7202,17168,2859,South,1180.43,0.206,0.077,22.1
U08809,452642,1303,223,1602358,103988,5917,9157,2156,East,468.87,0.895,0.254,54.7
U08810,297792,2017,1497,2163785,161533,4795,17173,2545,East,997.82,0.332,0.427,36.0
U08811,275288,967,2940,49564,21146,8101,39727,4023,East,56.41,0.359,0.194,30.3
U08812,459615,7822,1520,4083961,44728,2138,23574,3406,East,4696.451453900709,0.454,0.175,44.8
U08813,237558,4946,50,1977511,111970,8357,44149,112,North,1068.1,0.598,0.082,30.2
U08814,187834,6721,1942,4040899,82841,5636,44522,348,West,2371.82,0.617,0.058,26.7
U08815,185789,9999,2705,289101,112650,9762,16204,3517,East,458.77,0.75,0.021,28.4
U08816,437517,6475,3817,4330404,86114,5996,39756,2672,North,1088.18,0.437,0.24,44.2
U08817,378149,4797,682,3131963,12946,7622,24730,2729,South,845.35,0.516,0.089,38.6
U08818,81756,2677,2383,1155878,187295,1896,21174,4237,East,2559.23,0.142,0.224,13.1
U08819,246270,7547,993,3763252,138125,2327,14375,1127,West,1808.53,0.236,0.085,23.7
U08820,185671,5072,769,3742272,122007,5562,3327,1296,South,2344.08,0.432,0.083,23.3
U08821,323367,7571,609,3632135,29788,2306,22764,3198,Central,1169.28,0.522,0.22,37.5
U08822,26188,240,3799,4351996,39496,441,33412,3913,West,17371.71,0.441,0.264,16.1
U08823,357075,1639,4597,4769723,119322,4455,43474,4933,North,1502.85,0.555,0.174,39.6
U08824,371257,1308,3316,832453,10539,2634,20597,4648,North,238.42,0.439,0.222,39.2
U08825,113329,6817,1891,1411595,94526,6501,6898,1752,West,1662.6,0.403,0.422,24.5
U08826,75368,5187,4746,199685,177850,5767,23438,913,East,1444.8,0.93,0.109,26.1
U08827,313785,3176,2485,333095,175010,5129,14574,3203,North,385.02,0.397,0.239,34.7
U08828,128547,3103,2647,527542,102952,8313,45947,961,Central,810.83,0.652,0.133,24.7
U08829,470792,6072,3172,3459951,46448,674,34763,2213,North,784.25,0.189,0.056,37.9
U08830,387627,9657,3272,3031011,14794,7839,45279,1529,East,801.02,0.475,0.258,41.8
U08831,477508,9954,2460,173910,34241,4819,15531,1980,North,72.27,0.315,0.166,43.0
U08832,267381,4720,2396,2108239,56124,6965,22269,4431,Central,893.43,0.846,0.38,43.2
U08833,469243,6708,1589,552410,110234,8170,4057,1556,East,235.18,0.338,0.155,42.7
U08834,7035,844,3403,975256,145121,3020,6753,4266,West,24173.69,0.444,0.239,14.4
U08835,145002,9454,3361,277836,92048,2403,18720,1167,Central,509.01,0.285,0.168,19.2
U08836,1167,188,2180,2641517,165310,7529,19847,1514,South,296923.54,0.273,0.151,11.6
U08837,338795,3429,3560,406391,32259,6350,33819,1200,South,167.56,0.435,0.167,35.8
U08838,255354,7255,689,3927612,84691,1862,10768,3748,West,1703.93,0.523,0.092,30.2
U08839,143870,9697,2081,4660489,122742,2697,49200,3878,Central,3665.92,0.662,0.216,27.7
U08840,152512,1723,4933,4279088,10783,8540,39019,204,North,2841.07,0.334,0.257,22.5
U08841,321895,6613,3668,4118170,181163,5556,44607,1639,East,1560.75,0.331,0.111,31.4
U08842,90196,1886,3601,3758604,199023,9112,15332,4687,South,5270.37,0.707,0.186,24.2
U08843,257303,512,4316,4553633,148050,7009,28093,2661,North,2057.44,0.769,0.035,34.1
U08844,306816,4243,3043,4427556,140572,2062,25881,912,North,1672.14,0.433,0.115,32.5
U08845,120027,5770,3312,1081102,41911,2072,38866,1091,East,1075.3,0.543,0.122,21.7
U08846,114256,2647,2407,3020926,36582,9652,42401,2342,North,2804.06,0.784,0.375,31.2
U08847,177146,9730,4131,1530172,47681,7395,28569,1085,West,998.37,0.98,0.068,33.4
U08848,296123,6169,3557,4185368,27012,5945,48724,2198,North,1458.99,0.534,0.269,36.8
U08849,127234,4388,2617,52246,111512,6765,24694,2947,East,479.28,0.601,0.183,24.6
U08850,189664,4862,633,2085935,191445,4143,13720,2346,South,1604.49,0.477,0.454,31.9
U08851,271745,4647,4030,1895273,135503,3127,8531,2926,East,946.76,0.154,0.171,25.5
U08852,93413,1123,1630,4262393,176268,8236,18864,310,North,5506.38,0.519,0.106,19.1
U08853,284485,6067,1795,1472822,195799,8949,14608,2541,North,861.84,0.724,0.133,37.1
U08854,69095,7849,623,4479065,132439,9063,10012,302,South,7440.75,0.299,0.105,13.0
U08855,71311,4217,1085,2481756,20963,7805,22605,3475,West,3627.12,0.079,0.384,14.3
U08856,118468,4264,630,3432040,186087,8715,13073,2635,East,3682.38,0.568,0.385,27.4
U08857,143291,9105,487,2653518,109268,5211,49280,3196,South,2233.1,0.099,0.064,13.3
U08858,14964,6112,106,2155231,109463,3113,15236,1695,East,18059.11,0.136,0.086,5.7
U08859,480805,2985,1473,1520829,197474,826,30428,1024,Central,521.67,0.123,0.144,39.0
U08860,154098,49,3779,1408369,136791,3087,37614,3396,Central,1357.78,0.049,0.222,16.2
U08861,402319,8234,4319,3201564,22179,4406,47243,305,East,823.34,0.661,0.238,46.2
U08862,450982,6267,1136,1625897,152979,837,34346,2432,East,530.13,0.478,0.05,42.1
U08863,400330,6265,2119,4320894,194513,3298,12934,1370,South,1322.27,0.861,0.069,46.6
U08864,415689,2835,4160,661775,47500,9285,27801,1795,West,216.33,0.597,0.152,44.1
U08865,50082,1869,3534,1077102,92435,2624,3448,2173,Central,3073.45,0.862,0.128,23.3
U08866,186033,4948,4522,235809,20740,3930,13519,2309,Central,182.5,0.321,0.319,25.8
U08867,373105,7580,2102,4318063,143477,6435,48918,1065,South,1349.6,0.522,0.225,41.1
U08868,287938,2984,842,2072090,28583,8849,247,656,West,769.26,0.195,0.237,28.8
U08869,2879,5275,716,175578,85054,9217,16481,2427,North,20862.78,0.395,0.264,13.6
U08870,283701,9962,3544,213343,130145,8123,2672,1438,North,304.57,0.737,0.111,36.8
U08871,402266,2201,131,4590305,168208,1465,26765,212,West,1350.18,0.442,0.074,38.5
U08872,414377,2316,2301,4402940,63905,1115,37557,4289,East,1139.65,0.403,0.267,42.4
U08873,191974,2367,1766,1384476,181703,7416,3557,2401,South,1194.42,0.446,0.508,32.5
U08874,118183,9129,4594,3249790,4843,8854,6439,472,East,2770.26,0.479,0.033,18.5
U08875,154812,5292,4990,1262502,33333,6217,43019,1777,East,923.16,0.479,0.169,23.8
U08876,148228,9180,2422,4218336,23763,9143,13949,620,South,2925.98,0.717,0.316,31.1
U08877,173320,9478,2900,3576969,149448,6670,34,4796,East,2494.91,0.306,0.205,22.4
U08878,150927,4215,1894,2222083,72361,3509,4903,2433,North,1712.0,0.409,0.235,23.5
U08879,228625,558,3884,4642790,4147,8451,45300,4387,West,2039.81,0.47,0.199,29.4
U08880,20482,3046,1472,1119764,157634,7574,46168,1729,Central,9314.72,0.269,0.232,11.5
U08881,137635,5442,3721,4984161,55372,3754,8268,4757,East,3822.42,0.361,0.18,20.5
U08882,157378,3816,4518,1451394,136442,5894,14012,4670,West,1355.71,0.603,0.202,27.1
U08883,76712,32,858,4443575,110468,5795,9173,3304,West,6512.48,0.285,0.251,16.2
U08884,438962,9893,1130,4273665,22302,990,24591,2109,East,998.99,1.0,0.109,52.9
U08885,337758,3038,1891,2813495,120641,2768,41289,4860,Central,1011.58,0.777,0.409,47.4
U08886,455998,6191,4138,609466,172219,2277,37975,2875,South,322.49,0.485,0.157,44.8
U08887,280809,9467,3204,3755594,73053,2842,19311,971,West,1467.49,0.565,0.119,33.4
U08888,54862,5452,970,3491329,166696,5256,34767,380,South,7882.92,0.604,0.107,18.1
U08889,452313,6947,1840,4326173,54087,5132,12800,2675,South,1016.24,0.562,0.426,51.4
U08890,229056,368,3216,1128451,56586,8582,45456,1261,East,616.17,0.469,0.132,28.1
U08891,342232,6970,4823,1196625,34330,73,29822,3723,West,399.81,1.0,0.424,52.4
U08892,190705,8479,2255,1765849,42328,8244,45858,2760,East,1036.93,0.306,0.241,24.3
U08893,247167,9183,372,1844149,47942,2481,12720,2427,Central,843.09,0.373,0.321,31.2
U08894,244705,847,523,15233,129934,3511,47509,1431,South,271.72,0.465,0.196,30.4
U08895,142387,2291,143,767623,26045,1516,14327,1092,East,630.56,0.579,0.441,30.4
U08896,277382,479,629,2395443,108904,133,34216,1029,East,1059.89,0.852,0.125,39.0
U08897,366879,9180,2062,4835012,52233,1198,2277,3279,West,1389.06,0.45,0.164,38.0
U08898,10178,2755,1407,641764,29352,2244,11526,3926,East,7746.58,0.566,0.419,20.5
U08899,65498,5319,1505,1205535,164255,3846,26970,4856,East,3094.41,0.527,0.154,18.2
U08900,421129,4763,3833,4298237,107993,3117,25223,3393,North,1148.86,0.433,0.204,42.2
U08901,284841,6890,2385,196095,57504,1043,6470,2630,North,169.78,0.698,0.2,37.9
U08902,486833,8953,3644,488639,127719,3379,499,3459,North,231.54,0.536,0.235,49.5
U08903,302355,3244,2709,4449367,181537,1542,41856,1263,West,1771.77,0.648,0.1,36.1
U08904,326719,7902,1025,1251842,56548,6837,12223,4387,South,469.69,0.391,0.358,37.9
U08905,449511,2916,4741,1539575,49045,6687,37551,231,East,397.05,0.342,0.176,41.8
U08906,330243,1984,2381,73992,136530,627,8660,4530,East,229.12,0.381,0.329,37.3
U08907,164844,1071,4180,2031724,98392,6513,14272,547,South,1530.94,0.51,0.054,22.8
U08908,264013,3727,484,4964386,134728,9083,835,4731,North,2135.5,0.674,0.171,35.4
U08909,117844,5609,4247,4927337,33513,9450,26688,3892,East,4323.39,0.869,0.131,28.3
U08910,167169,7804,3579,3207188,186595,566,25847,2116,South,2476.62,0.485,0.216,25.7
U08911,340156,8485,1249,3375741,3418,9202,28868,2441,East,997.43,0.823,0.21,44.5
U08912,74531,5275,3966,3217884,54744,4069,37428,1492,West,4684.7,0.575,0.174,20.2
U08913,336005,4095,3712,3474748,125108,8739,33322,1067,West,1220.3,0.316,0.296,35.8
U08914,292052,1753,4467,2594304,104060,2037,10120,1587,East,1066.45,0.474,0.306,36.1
U08915,154226,9141,1048,1028776,67553,6909,20946,4304,Central,886.06,0.604,0.216,27.2
U08916,22518,3966,4428,4340277,195362,8027,3813,1291,Central,23611.56,0.619,0.189,18.0
U08917,352327,7648,3810,4397450,69015,2665,32626,2197,West,1346.05,0.354,0.048,32.7
U08918,412260,6263,1689,720940,135683,7374,19818,3436,Central,339.43,0.379,0.437,45.2
U08919,365050,9315,1752,472837,81550,1781,8469,3984,Central,241.22,0.383,0.157,36.4
U08920,210484,9732,1272,3964259,88092,7096,43894,1542,Central,2092.65,0.41,0.166,26.3
U08921,326784,7071,2383,237905,155551,9494,23550,4062,North,310.8,0.511,0.21,37.3
U08922,207406,6621,4482,4035617,70842,2992,2627,899,West,2116.53,0.828,0.24,35.9
U08923,179162,1381,4188,4909185,79948,9596,4700,3598,North,2963.18,0.366,0.269,25.3
U08924,163619,171,730,180641,156376,6671,14577,575,South,588.27,0.122,0.039,14.7
U08925,105465,5464,656,3994827,17281,5044,47053,4863,West,3869.71,0.109,0.456,18.7
U08926,484678,7053,296,663384,86458,3272,4915,526,East,226.06,0.613,0.04,47.0
U08927,333123,7463,3070,1451196,55750,5484,20070,4487,West,519.31,0.341,0.195,34.0
U08928,87499,2516,1571,2735744,96467,9839,19876,3810,South,3677.8,0.504,0.155,19.3
U08929,432526,5037,3804,3400578,115225,53,30872,653,Central,919.41,0.308,0.273,41.9
U08930,75696,8622,3801,450957,85813,8662,29951,3880,South,1162.56,0.42,0.673,27.2
U08931,296859,966,988,546336,198697,1485,24490,1738,West,518.7,0.385,0.178,32.0
U08932,82807,3845,3470,1411831,182556,8762,40338,4912,West,2807.23,0.313,0.296,18.0
U08933,180648,9445,3822,3408656,28629,5459,1340,4772,North,1966.13,0.697,0.321,33.0
U08934,329280,2004,4935,2018365,128648,8989,19666,4642,Central,808.31,0.712,0.197,41.2
U08935,499560,3173,3613,1377774,64690,1817,3135,3288,West,340.54,0.578,0.165,49.8
U08936,495948,4684,1797,786087,143000,477,15049,4487,North,4696.451453900709,0.859,0.12,54.3
U08937,447787,6887,4998,4842227,97118,4787,13227,2235,South,1189.81,0.187,0.291,40.9
U08938,117775,2559,1379,3520733,190715,7781,44186,322,North,3799.0,0.408,0.102,18.5
U08939,46798,7925,4026,4929388,188928,7949,33746,4314,East,12551.61,0.38,0.157,14.1
U08940,452813,2365,1891,2475306,11336,7644,11989,267,North,559.17,0.592,0.371,51.0
U08941,461578,3688,4675,4093602,21684,8007,32071,3205,West,910.36,0.198,0.14,39.1
U08942,139344,5736,3911,3199082,4564,7754,41618,2717,North,2312.18,0.583,0.188,25.2
U08943,9637,130,2998,2625583,158764,8616,9397,1871,West,35478.35,0.161,0.255,9.4
U08944,323967,7675,1071,2371497,45723,1705,28226,3704,West,802.58,0.6,0.097,36.6
U08945,38091,6691,942,2500645,144590,2357,24430,1378,South,8462.66,0.681,0.434,25.1
U08946,20297,8351,4738,2062421,66459,34,45709,4656,South,11797.79,0.224,0.047,7.0
U08947,468576,2756,4008,3199665,61287,4318,18353,4259,West,748.24,0.377,0.106,42.5
U08948,247852,3982,2562,2461945,120831,2628,33928,4596,Central,1237.06,0.688,0.445,40.0
U08949,56069,8986,4387,4853555,154750,6268,28427,4238,Central,10036.21,0.728,0.107,20.7
U08950,327302,677,3915,4497573,113299,5528,16148,4139,West,1547.21,0.164,0.29,32.0
U08951,184629,4917,1938,2321691,114974,5810,16734,4593,South,1568.85,0.525,0.192,27.3
U08952,268183,4844,4136,1980194,147318,6587,43095,4595,South,1013.03,0.581,0.07,31.8
U08953,449438,4480,3980,3794974,34272,9990,44809,3929,North,882.51,0.448,0.133,43.1
U08954,118955,4343,2394,3211312,118405,1064,13014,3994,North,3197.26,0.737,0.25,28.1
U08955,323268,7475,97,1158975,57147,2762,23620,948,North,446.91,0.341,0.196,33.4
U08956,414257,1977,3706,4169812,30975,4175,7135,896,West,1043.96,0.367,0.266,41.7
U08957,211918,8912,1698,3411298,65668,713,21328,1960,East,1764.65,0.318,0.308,27.4
U08958,485069,8962,1823,3105438,38472,8185,43379,1848,East,679.86,0.499,0.332,50.6
U08959,224181,1802,3568,3910330,64605,3878,35166,1660,South,1888.36,0.396,0.177,27.2
U08960,229625,9741,4054,1130321,4706,1667,24289,1510,North,502.49,0.624,0.284,34.2
U08961,442103,2627,439,3999781,149273,5180,39034,1311,East,1073.54,0.38,0.24,43.4
U08962,317977,526,4119,609798,69673,1919,27638,2852,East,301.33,0.417,0.068,32.0
U08963,434359,3986,1464,3967384,132058,3872,21877,3979,North,1065.4,0.501,0.235,45.1
U08964,395217,7959,2831,2954385,149881,6444,849,4058,West,937.15,0.295,0.207,37.7
U08965,356197,8447,4342,2909932,163971,3193,5448,649,South,1047.11,0.664,0.19,42.0
U08966,120782,6460,1090,3636976,15556,8327,26934,2719,East,3075.56,0.598,0.301,26.5
U08967,199451,8113,1104,1553606,102159,2572,4254,2411,South,1035.04,0.591,0.217,30.1
U08968,432231,2621,4851,3843685,83351,1149,578,4004,North,985.68,0.257,0.322,41.8
U08969,308035,8791,1865,127954,70106,4274,16343,4332,Central,155.33,0.77,0.304,43.0
U08970,140136,6355,4734,3469010,161331,1913,27801,1676,West,3051.06,0.09,0.298,17.6
U08971,163709,1344,1785,3971966,13550,6892,36629,3951,South,2467.6,0.609,0.108,25.8
U08972,387926,1295,3099,17271,62027,5238,48285,2990,South,4696.451453900709,0.489,0.088,38.7
U08973,89133,2680,2551,3472947,158878,1488,32681,1358,North,4787.55,0.594,0.265,23.5
U08974,56094,703,4919,3869201,78935,3365,48758,2816,West,7601.17,0.418,0.226,16.9
U08975,382567,2834,2751,2610931,14953,8655,14386,206,South,702.02,0.478,0.175,39.8
U08976,144228,9934,2513,3023113,34698,8187,32883,299,South,2216.34,0.601,0.16,25.3
U08977,382717,2408,2331,296926,60292,6411,219,2086,Central,156.35,0.461,0.131,38.6
U08978,266833,6367,1877,4940906,49623,9030,6794,4793,Central,1944.66,0.504,0.198,32.7
U08979,498907,9775,2200,4833688,133776,1073,32133,2979,East,1102.92,0.511,0.109,47.3
U08980,262484,2539,2302,3822936,34279,7319,15791,3367,East,1521.74,0.9,0.387,44.1
U08981,433749,6964,3818,75762,152834,235,28220,4278,Central,193.64,0.142,0.215,37.5
U08982,425223,4505,229,2151035,62316,5999,47140,2257,West,579.13,0.721,0.143,47.1
U08983,106031,2860,2504,4089753,13702,513,38624,2655,South,3921.71,0.552,0.29,24.3
U08984,498063,9501,2745,3380749,2261,3418,17591,1417,West,681.05,0.527,0.296,51.3
U08985,372913,6570,3765,4523269,121523,903,34308,1351,North,1375.89,0.207,0.08,31.9
U08986,53650,4392,3331,3079678,146963,2539,46177,4591,East,7109.83,0.692,0.552,28.7
U08987,3068,8122,2159,3568945,27427,6435,12345,3463,East,120758.55,0.235,0.237,10.9
U08988,135730,9005,547,1686967,61802,7820,27747,685,East,1470.54,0.756,0.244,29.5
U08989,8170,7817,1860,4064183,151447,9408,36644,2026,West,4696.451453900709,0.352,0.411,16.4
U08990,178831,8689,1277,2667645,173561,9882,32955,3868,North,1976.97,0.756,0.215,32.0
U08991,498181,3226,1020,4000364,145970,1333,24319,4131,Central,949.5,0.319,0.088,43.0
U08992,239485,3448,3605,1021904,123536,9195,21650,3305,South,684.63,0.274,0.165,25.6
U08993,12000,2334,2390,1341191,149611,2843,28738,147,South,17408.93,0.442,0.075,11.4
U08994,246980,6963,3967,439150,59402,8844,24824,1892,East,298.06,0.312,0.035,24.2
U08995,109591,8033,692,3375185,12751,8658,17849,2112,Central,3137.95,0.413,0.157,19.1
U08996,428104,6608,4929,3665122,112842,9191,43722,935,Central,987.92,0.798,0.014,46.2
U08997,45328,5996,2366,1418428,111885,5056,39529,2128,East,4363.33,0.35,0.197,14.2
U08998,385291,7714,1266,1920643,160649,7504,32058,1857,East,706.97,0.495,0.166,40.2
U08999,223012,1822,1814,2847260,48169,4271,9804,2950,East,1384.72,0.779,0.36,38.4
U09000,9474,3665,4207,3778566,177809,779,25710,1585,West,49262.39,0.508,0.132,14.0
U09001,336583,7073,3549,1514706,99161,4732,10226,1812,Central,597.33,0.686,0.168,40.6
U09002,227538,531,860,2441685,88426,2010,8134,4348,North,1267.39,0.572,0.142,30.2
U09003,385789,9109,4950,927522,197882,1011,11871,2028,East,496.88,0.66,0.137,43.0
U09004,309056,1718,654,4048946,108701,1339,7875,978,East,1485.96,0.447,0.016,30.9
U09005,393638,7872,1376,4367022,18094,2195,39477,3682,West,1132.38,0.577,0.189,42.9
U09006,230224,6169,3646,3698044,50736,7964,25702,1335,North,1716.46,0.822,0.111,34.8
U09007,4018,8477,2648,4077417,118810,9620,36405,881,East,116234.56,0.394,0.144,12.2
U09008,65366,7753,2229,3820654,46058,8503,48824,3826,West,4696.451453900709,0.544,0.14,18.3
U09009,229477,5163,4631,4178527,32999,6434,13479,1214,North,1892.78,0.325,0.243,27.4
U09010,198767,7562,3969,2146657,59338,8822,9754,64,North,1229.25,0.668,0.058,28.4
U09011,397191,3471,4810,1027479,102010,2862,7194,538,North,387.1,0.126,0.168,33.7
U09012,205857,5840,1412,4805896,18550,9083,929,3722,Central,2379.62,0.401,0.132,25.1
U09013,430100,9151,4253,11818,104180,9469,1409,1310,Central,123.86,0.662,0.137,46.1
U09014,93898,856,1065,2026272,145443,1486,29759,1990,East,2932.39,0.43,0.366,22.5
U09015,192467,3564,4029,3631313,91245,3974,34191,2541,Central,2123.75,0.102,0.212,19.8
U09016,378165,182,2743,3965718,138813,2805,14622,1407,East,1232.21,0.306,0.188,36.4
U09017,62091,5347,2989,3427777,127923,1408,26943,970,Central,6550.59,0.323,0.349,17.9
U09018,160734,7823,576,2447944,99254,1727,10340,378,North,1831.72,0.775,0.138,29.5
U09019,375940,395,4395,4612224,194838,9653,35115,395,West,4696.451453900709,0.618,0.356,45.8
U09020,294514,5498,1393,1175428,122338,1814,35546,4576,West,606.8,0.639,0.131,36.0
U09021,389045,4158,2990,710386,161043,6659,35412,4981,West,389.57,0.214,0.116,33.8
U09022,257889,7829,831,3144569,128172,8726,25597,3210,East,1467.85,0.461,0.055,28.4
U09023,429602,2209,4629,1602374,191704,7528,42238,2292,South,596.11,0.771,0.186,49.2
U09024,438719,1636,1600,2345547,86234,4535,4174,4059,North,632.91,0.639,0.432,52.1
U09025,487280,955,3813,2284539,37890,225,20798,4162,West,507.71,0.358,0.059,42.5
U09026,61051,4080,3827,1320349,36318,4181,3165,2228,East,2460.1,0.617,0.413,24.9
U09027,295615,4880,2751,4992272,198645,2831,41363,3701,East,2024.75,0.203,0.334,31.5
